Cost Center;Name;Company Code;Profit Center;Profit Center Name;Functional Area;PC Only;Segment
3000051416;7 Eleven #416;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051417;7 Eleven #417;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051418;7 Eleven #418;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051421;7 Eleven #421;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051424;7 Eleven #424;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051500;7 Eleven #500;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051501;7 Eleven #501;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051502;7 Eleven #502;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051503;7 Eleven #503;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051506;7 Eleven #506;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051507;7 Eleven #507;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051600;7 Eleven #600;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051601;7 Eleven #601;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051603;7 Eleven #603;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051604;7 Eleven #604;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051605;7 Eleven #605;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051606;7 Eleven #606;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051607;7 Eleven #607;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051608;7 Eleven #608;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051609;7 Eleven #609;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051610;7 Eleven #610;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051611;7 Eleven #611;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051612;7 Eleven #612;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051613;7 Eleven #613;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051615;7 Eleven #615;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051616;7 Eleven #616;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051617;7 Eleven #617;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051618;7 Eleven #618;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051619;7 Eleven #619;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051620;7 Eleven #620;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051621;7 Eleven #621;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051626;7 Eleven #626;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051627;7 Eleven #627;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051628;7 Eleven #628;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051629;7 Eleven #629;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051630;7 Eleven #630;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051632;7 Eleven #632;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051633;7 Eleven #633;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051634;7 Eleven #634;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051635;7 Eleven #635;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051636;7 Eleven #636;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051637;7 Eleven #637;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051639;7 Eleven #639;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051641;7 Eleven #641;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051643;7 Eleven #643;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051645;7 Eleven #645;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051646;7 Eleven #646;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051647;7 Eleven #647;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051648;7 Eleven #648;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051649;7 Eleven #649;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051650;7 Eleven #650;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051651;7 Eleven #651;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051652;7 Eleven #652;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051653;7 Eleven #653;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051655;7 Eleven #655;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051700;7 Eleven #700;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051704;7 Eleven #704;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051706;7 Eleven #706;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051707;7 Eleven #707;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051708;7 Eleven #708;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051709;7 Eleven #709;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051711;7 Eleven #711;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051712;7 Eleven #712;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051713;7 Eleven #713;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051715;7 Eleven #715;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051719;7 Eleven #719;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051720;7 Eleven #720;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051721;7 Eleven #721;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051723;7 Eleven #723;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051724;7 Eleven #724;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051734;7 Eleven #734;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051735;7 Eleven #735;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051738;7 Eleven #738;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051739;7 Eleven #739;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051742;7 Eleven #742;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051743;7 Eleven #743;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051745;7 Eleven #745;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051746;7 Eleven #746;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051747;7 Eleven #747;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051749;7 Eleven #749;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051750;7 Eleven #750;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051751;7 Eleven #751;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051803;7 Eleven #803;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051804;7 Eleven #804;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051805;7 Eleven #805;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051807;7 Eleven #807;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051809;7 Eleven #809;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051810;7 Eleven #810;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051811;7 Eleven #811;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051812;7 Eleven #812;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051816;7 Eleven #816;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051818;7 Eleven #818;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051819;7 Eleven #819;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051820;7 Eleven #820;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051821;DK #821;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051822;SCS #11822;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051823;SCS #11823;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000051901;STORE# 11901 ADDRESS;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000053902;DK #13902;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000053903;DK #13903;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000053904;DK #13904;1710 (Delek US Holdings, Inc.);30000003 (SCS, LLC);SCS, LLC;YB30 (OPEX BELOW COS);30000003;Corporate
3000059301;7 Eleven #301;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059304;7 Eleven #304;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059306;7 Eleven #306;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059312;7 Eleven #312;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059314;7 Eleven #314;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059315;7 Eleven #315;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059317;7 Eleven #317;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059318;7 Eleven #318;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059319;7 Eleven #319;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059320;7 Eleven #320;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059321;7 Eleven #321;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059322;7 Eleven #322;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059323;7 Eleven #323;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059324;7 Eleven #324;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059325;7 Eleven #325;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059327;7 Eleven #327;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059328;7 Eleven #328;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059329;7 Eleven #329;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059333;7 Eleven #333;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059334;7 Eleven #334;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059335;7 Eleven #335;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059336;7 Eleven #336;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059337;7 Eleven #337;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059339;7 Eleven #339;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059340;7 Eleven #340;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059341;7 Eleven #341;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059342;7 Eleven #342;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059343;7 Eleven #343;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059344;7 Eleven #344;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059345;7 Eleven #345;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059346;7 Eleven #346;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059347;7 Eleven #347;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059348;7 Eleven #348;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000059349;7 Eleven #349;1710 (Delek US Holdings, Inc.);30000004 (GTS Licensing Co.);GTS Licensing Co.;YB30 (OPEX BELOW COS);30000004;Corporate
3000064004;Skinny's Store #0004;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064005;Skinny's Store #0005;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064006;Skinny's Store #0006;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064010;Skinny's Store #0010;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064011;Skinny's Store #0011;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064013;Skinny's Store #0013;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064015;Skinny's Store #0015;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064016;Skinny's Store #0016;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064017;Skinny's Store #0017;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064021;Skinny's Store #0021;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064022;Skinny's Store #0022;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064023;Skinny's Store #0023;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064024;Skinny's Store #0024;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064025;Skinny's Store #0025;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064026;Skinny's Store #0026;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064027;Skinny's Store #0027;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064028;Skinny's Store #0028;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064031;Skinny's Store #0031;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064033;Skinny's Store #0033;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064035;Skinny's Store #0035;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064039;Skinny's Store #0039;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064042;Skinny's Store #0042;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064043;Skinny's Store #0043;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064044;Skinny's Store #0044;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064045;Skinny's Store #0045;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064046;Skinny's Store #0046;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064052;Skinny's Store #0052;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064053;Skinny's Store #0053;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064054;Skinny's Store #0054;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064055;Skinny's Store #0055;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064057;Skinny's Store #0057;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064058;Skinny's Store #0058;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064066;Skinny's Store #0066;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
3000064067;Skinny's Store #0067;1710 (Delek US Holdings, Inc.);30000005 (Skinny's, LLC);Skinny's, LLC;YB30 (OPEX BELOW COS);30000005;Corporate
